Date,Currency,Exchange
8/30/2018,GBP,0.7677
8/31/2018,USD,1
8/31/2018,CAD,1.3039
8/31/2018,AUD,1.3843
8/31/2018,EUR,0.8583
8/31/2018,GBP,0.7702
9/1/2018,USD,1
9/1/2018,CAD,1.3039
9/1/2018,AUD,1.3843
9/1/2018,EUR,0.8583
9/1/2018,GBP,0.7702
9/2/2018,USD,1
9/2/2018,CAD,1.3039
9/2/2018,AUD,1.3843
9/2/2018,EUR,0.8583
9/2/2018,GBP,0.7702
9/3/2018,USD,1
9/3/2018,CAD,1.3072
9/3/2018,AUD,1.3876
9/3/2018,EUR,0.8614
9/3/2018,GBP,0.7766
9/4/2018,USD,1
9/4/2018,CAD,1.3176
9/4/2018,AUD,1.3917
9/4/2018,EUR,0.8649
9/4/2018,GBP,0.7789
9/5/2018,USD,1
9/5/2018,CAD,1.3178
9/5/2018,AUD,1.3939
9/5/2018,EUR,0.8634
9/5/2018,GBP,0.7799
9/6/2018,USD,1
9/6/2018,CAD,1.3184
9/6/2018,AUD,1.3894
9/6/2018,EUR,0.8595
9/6/2018,GBP,0.7721
9/7/2018,USD,1
9/7/2018,CAD,1.3119
9/7/2018,AUD,1.3964
9/7/2018,EUR,0.861
9/7/2018,GBP,0.7686
9/8/2018,USD,1
9/8/2018,CAD,1.3119
9/8/2018,AUD,1.3964
9/8/2018,EUR,0.861
9/8/2018,GBP,0.7686
9/9/2018,USD,1
9/9/2018,CAD,1.3119
9/9/2018,AUD,1.3964
9/9/2018,EUR,0.861
9/9/2018,GBP,0.7686
9/10/2018,USD,1
9/10/2018,CAD,1.3195
9/10/2018,AUD,1.405
9/10/2018,EUR,0.8642
9/10/2018,GBP,0.7721
9/11/2018,USD,1
9/11/2018,CAD,1.316
9/11/2018,AUD,1.4092
9/11/2018,EUR,0.864
9/11/2018,GBP,0.7696
9/12/2018,USD,1
9/12/2018,CAD,1.3066
9/12/2018,AUD,1.4042
9/12/2018,EUR,0.8632
9/12/2018,GBP,0.7685
9/13/2018,USD,1
9/13/2018,CAD,1.3005
9/13/2018,AUD,1.3913
9/13/2018,EUR,0.8606
9/13/2018,GBP,0.7659
9/14/2018,USD,1
9/14/2018,CAD,1.3009
9/14/2018,AUD,1.3911
9/14/2018,EUR,0.8555
9/14/2018,GBP,0.7634
9/15/2018,USD,1
9/15/2018,CAD,1.3009
9/15/2018,AUD,1.3911
9/15/2018,EUR,0.8555
9/15/2018,GBP,0.7634
9/16/2018,USD,1
9/16/2018,CAD,1.3009
9/16/2018,AUD,1.3911
9/16/2018,EUR,0.8555
9/16/2018,GBP,0.7634
9/17/2018,USD,1
9/17/2018,CAD,1.3018
9/17/2018,AUD,1.393
9/17/2018,EUR,0.8568
9/17/2018,GBP,0.7615
9/18/2018,USD,1
9/18/2018,CAD,1.3026
9/18/2018,AUD,1.3887
9/18/2018,EUR,0.8549
9/18/2018,GBP,0.7606
9/19/2018,USD,1
9/19/2018,CAD,1.2973
9/19/2018,AUD,1.3807
9/19/2018,EUR,0.8571
9/19/2018,GBP,0.7612
9/20/2018,USD,1
9/20/2018,CAD,1.2893
9/20/2018,AUD,1.3729
9/20/2018,EUR,0.8497
9/20/2018,GBP,0.7527
9/21/2018,USD,1
9/21/2018,CAD,1.2924
9/21/2018,AUD,1.3738
9/21/2018,EUR,0.8504
9/21/2018,GBP,0.7603
9/22/2018,USD,1
9/22/2018,CAD,1.2924
9/22/2018,AUD,1.3738
9/22/2018,EUR,0.8504
9/22/2018,GBP,0.7603
9/23/2018,USD,1
9/23/2018,CAD,1.2924
9/23/2018,AUD,1.3738
9/23/2018,EUR,0.8504
9/23/2018,GBP,0.7603
9/24/2018,USD,1
9/24/2018,CAD,1.2937
9/24/2018,AUD,1.3749
9/24/2018,EUR,0.8494
9/24/2018,GBP,0.7599
9/25/2018,USD,1
9/25/2018,CAD,1.2959
9/25/2018,AUD,1.3784
9/25/2018,EUR,0.8491
9/25/2018,GBP,0.7593
9/26/2018,USD,1
9/26/2018,CAD,1.2962
9/26/2018,AUD,1.3804
9/26/2018,EUR,0.852
9/26/2018,GBP,0.759
9/27/2018,USD,1
9/27/2018,CAD,1.307
9/27/2018,AUD,1.3838
9/27/2018,EUR,0.8542
9/27/2018,GBP,0.76
9/28/2018,USD,1
9/28/2018,CAD,1.3013
9/28/2018,AUD,1.3863
9/28/2018,EUR,0.8639
9/28/2018,GBP,0.7665
9/29/2018,USD,1
9/29/2018,CAD,1.3013
9/29/2018,AUD,1.3863
9/29/2018,EUR,0.8639
9/29/2018,GBP,0.7665
9/30/2018,USD,1
9/30/2018,CAD,1.3013
9/30/2018,AUD,1.3863
9/30/2018,EUR,0.8639
9/30/2018,GBP,0.7665
10/1/2018,USD,1
10/1/2018,CAD,1.281
10/1/2018,AUD,1.3846
10/1/2018,EUR,0.8616
10/1/2018,GBP,0.7675
10/2/2018,USD,1
10/2/2018,CAD,1.2817
10/2/2018,AUD,1.3931
10/2/2018,EUR,0.8663
10/2/2018,GBP,0.7714
10/3/2018,USD,1
10/3/2018,CAD,1.2833
10/3/2018,AUD,1.3982
10/3/2018,EUR,0.866
10/3/2018,GBP,0.7698
10/4/2018,USD,1
10/4/2018,CAD,1.2867
10/4/2018,AUD,1.4114
10/4/2018,EUR,0.8694
10/4/2018,GBP,0.7701
10/5/2018,USD,1
10/5/2018,CAD,1.2917
10/5/2018,AUD,1.414
10/5/2018,EUR,0.8691
10/5/2018,GBP,0.7663
10/6/2018,USD,1
10/6/2018,CAD,1.2917
10/6/2018,AUD,1.414
10/6/2018,EUR,0.8691
10/6/2018,GBP,0.7663
10/7/2018,USD,1
10/7/2018,CAD,1.2917
10/7/2018,AUD,1.414
10/7/2018,EUR,0.8691
10/7/2018,GBP,0.7663
10/8/2018,USD,1
10/8/2018,CAD,1.2994
10/8/2018,AUD,1.4151
10/8/2018,EUR,0.8712
10/8/2018,GBP,0.7668
10/9/2018,USD,1
10/9/2018,CAD,1.2996
10/9/2018,AUD,1.417
10/9/2018,EUR,0.8745
10/9/2018,GBP,0.7668
10/10/2018,USD,1
10/10/2018,CAD,1.2963
10/10/2018,AUD,1.4092
10/10/2018,EUR,0.8696
10/10/2018,GBP,0.7604
10/11/2018,USD,1
10/11/2018,CAD,1.3047
10/11/2018,AUD,1.4094
10/11/2018,EUR,0.8639
10/11/2018,GBP,0.7559
10/12/2018,USD,1
10/12/2018,CAD,1.3007
10/12/2018,AUD,1.4028
10/12/2018,EUR,0.864
10/12/2018,GBP,0.7572
10/13/2018,USD,1
10/13/2018,CAD,1.3007
10/13/2018,AUD,1.4028
10/13/2018,EUR,0.864
10/13/2018,GBP,0.7572
10/14/2018,USD,1
10/14/2018,CAD,1.3007
10/14/2018,AUD,1.4028
10/14/2018,EUR,0.864
10/14/2018,GBP,0.7572
10/15/2018,USD,1
10/15/2018,CAD,1.3026
10/15/2018,AUD,1.4015
10/15/2018,EUR,0.8635
10/15/2018,GBP,0.7603
10/16/2018,USD,1
10/16/2018,CAD,1.2954
10/16/2018,AUD,1.4018
10/16/2018,EUR,0.863
10/16/2018,GBP,0.756
10/17/2018,USD,1
10/17/2018,CAD,1.2972
10/17/2018,AUD,1.4042
10/17/2018,EUR,0.8673
10/17/2018,GBP,0.7627
10/18/2018,USD,1
10/18/2018,CAD,1.3046
10/18/2018,AUD,1.401
10/18/2018,EUR,0.8692
10/18/2018,GBP,0.7635
10/19/2018,USD,1
10/19/2018,CAD,1.3031
10/19/2018,AUD,1.4006
10/19/2018,EUR,0.8718
10/19/2018,GBP,0.7674
10/20/2018,USD,1
10/20/2018,CAD,1.3031
10/20/2018,AUD,1.4006
10/20/2018,EUR,0.8718
10/20/2018,GBP,0.7674
10/21/2018,USD,1
10/21/2018,CAD,1.3031
10/21/2018,AUD,1.4006
10/21/2018,EUR,0.8718
10/21/2018,GBP,0.7674
10/22/2018,USD,1
10/22/2018,CAD,1.3089
10/22/2018,AUD,1.4081
10/22/2018,EUR,0.87
10/22/2018,GBP,0.7693
10/23/2018,USD,1
10/23/2018,CAD,1.3109
10/23/2018,AUD,1.4151
10/23/2018,EUR,0.8712
10/23/2018,GBP,0.7676
10/24/2018,USD,1
10/24/2018,CAD,1.3083
10/24/2018,AUD,1.4107
10/24/2018,EUR,0.878
10/24/2018,GBP,0.7747
10/25/2018,USD,1
10/25/2018,CAD,1.3046
10/25/2018,AUD,1.4099
10/25/2018,EUR,0.876
10/25/2018,GBP,0.7755
10/26/2018,USD,1
10/26/2018,CAD,1.3148
10/26/2018,AUD,1.4228
10/26/2018,EUR,0.8814
10/26/2018,GBP,0.7817
10/27/2018,USD,1
10/27/2018,CAD,1.3148
10/27/2018,AUD,1.4228
10/27/2018,EUR,0.8814
10/27/2018,GBP,0.7817
10/28/2018,USD,1
10/28/2018,CAD,1.3148
10/28/2018,AUD,1.4228
10/28/2018,EUR,0.8814
10/28/2018,GBP,0.7817
10/29/2018,USD,1
10/29/2018,CAD,1.3107
10/29/2018,AUD,1.4112
10/29/2018,EUR,0.8787
10/29/2018,GBP,0.7801
10/30/2018,USD,1
10/30/2018,CAD,1.3138
10/30/2018,AUD,1.4092
10/30/2018,EUR,0.8794
10/30/2018,GBP,0.7839
10/31/2018,USD,1
10/31/2018,CAD,1.3126
10/31/2018,AUD,1.4112
10/31/2018,EUR,0.8835
10/31/2018,GBP,0.7852
11/1/2018,USD,1
11/1/2018,CAD,1.3082
11/1/2018,AUD,1.3918
11/1/2018,EUR,0.8777
11/1/2018,GBP,0.7739
11/2/2018,USD,1
11/2/2018,CAD,1.31
11/2/2018,AUD,1.3874
11/2/2018,EUR,0.8759
11/2/2018,GBP,0.7696
11/3/2018,USD,1
11/3/2018,CAD,1.31
11/3/2018,AUD,1.3874
11/3/2018,EUR,0.8759
11/3/2018,GBP,0.7696
11/4/2018,USD,1
11/4/2018,CAD,1.31
11/4/2018,AUD,1.3874
11/4/2018,EUR,0.8759
11/4/2018,GBP,0.7696
11/5/2018,USD,1
11/5/2018,CAD,1.3093
11/5/2018,AUD,1.3899
11/5/2018,EUR,0.8795
11/5/2018,GBP,0.7699
11/6/2018,USD,1
11/6/2018,CAD,1.3122
11/6/2018,AUD,1.3816
11/6/2018,EUR,0.875
11/6/2018,GBP,0.764
11/7/2018,USD,1
11/7/2018,CAD,1.3075
11/7/2018,AUD,1.3711
11/7/2018,EUR,0.8705
11/7/2018,GBP,0.7609
11/8/2018,USD,1
11/8/2018,CAD,1.3106
11/8/2018,AUD,1.3715
11/8/2018,EUR,0.8754
11/8/2018,GBP,0.763
11/9/2018,USD,1
11/9/2018,CAD,1.3193
11/9/2018,AUD,1.3805
11/9/2018,EUR,0.8814
11/9/2018,GBP,0.7673
11/10/2018,USD,1
11/10/2018,CAD,1.3193
11/10/2018,AUD,1.3805
11/10/2018,EUR,0.8814
11/10/2018,GBP,0.7673
11/11/2018,USD,1
11/11/2018,CAD,1.3193
11/11/2018,AUD,1.3805
11/11/2018,EUR,0.8814
11/11/2018,GBP,0.7673
11/12/2018,USD,1
11/12/2018,CAD,1.3203
11/12/2018,AUD,1.3869
11/12/2018,EUR,0.8877
11/12/2018,GBP,0.7773
11/13/2018,USD,1
11/13/2018,CAD,1.3221
11/13/2018,AUD,1.3878
11/13/2018,EUR,0.888
11/13/2018,GBP,0.7721
11/14/2018,USD,1
11/14/2018,CAD,1.3223
11/14/2018,AUD,1.3861
11/14/2018,EUR,0.8853
11/14/2018,GBP,0.7706
11/15/2018,USD,1
11/15/2018,CAD,1.3223
11/15/2018,AUD,1.3767
11/15/2018,EUR,0.8846
11/15/2018,GBP,0.7817
11/16/2018,USD,1
11/16/2018,CAD,1.3181
11/16/2018,AUD,1.377
11/16/2018,EUR,0.8814
11/16/2018,GBP,0.7787
11/17/2018,USD,1
11/17/2018,CAD,1.3181
11/17/2018,AUD,1.377
11/17/2018,EUR,0.8814
11/17/2018,GBP,0.7787
11/18/2018,USD,1
11/18/2018,CAD,1.3181
11/18/2018,AUD,1.377
11/18/2018,EUR,0.8814
11/18/2018,GBP,0.7787
11/19/2018,USD,1
11/19/2018,CAD,1.3175
11/19/2018,AUD,1.3704
11/19/2018,EUR,0.8751
11/19/2018,GBP,0.7796
11/20/2018,USD,1
11/20/2018,CAD,1.3196
11/20/2018,AUD,1.3757
11/20/2018,EUR,0.8756
11/20/2018,GBP,0.7785
11/21/2018,USD,1
11/21/2018,CAD,1.3274
11/21/2018,AUD,1.3783
11/21/2018,EUR,0.8765
11/21/2018,GBP,0.781
11/22/2018,USD,1
11/22/2018,CAD,1.3219
11/22/2018,AUD,1.3787
11/22/2018,EUR,0.877
11/22/2018,GBP,0.777
11/23/2018,USD,1
11/23/2018,CAD,1.323
11/23/2018,AUD,1.3837
11/23/2018,EUR,0.8809
11/23/2018,GBP,0.7794
11/24/2018,USD,1
11/24/2018,CAD,1.323
11/24/2018,AUD,1.3837
11/24/2018,EUR,0.8809
11/24/2018,GBP,0.7794
11/25/2018,USD,1
11/25/2018,CAD,1.323
11/25/2018,AUD,1.3837
11/25/2018,EUR,0.8809
11/25/2018,GBP,0.7794
11/26/2018,USD,1
11/26/2018,CAD,1.321
11/26/2018,AUD,1.3785
11/26/2018,EUR,0.88
11/26/2018,GBP,0.7783
11/27/2018,USD,1
11/27/2018,CAD,1.3257
11/27/2018,AUD,1.3799
11/27/2018,EUR,0.8828
11/27/2018,GBP,0.7834
11/28/2018,USD,1
11/28/2018,CAD,1.3325
11/28/2018,AUD,1.382
11/28/2018,EUR,0.8862
11/28/2018,GBP,0.782
11/29/2018,USD,1
11/29/2018,CAD,1.3276
11/29/2018,AUD,1.3634
11/29/2018,EUR,0.8782
11/29/2018,GBP,0.7828
11/30/2018,USD,1
11/30/2018,CAD,1.3308
11/30/2018,AUD,1.3703
11/30/2018,EUR,0.8804
11/30/2018,GBP,0.7841
12/1/2018,USD,1
12/1/2018,CAD,1.3308
12/1/2018,AUD,1.3703
12/1/2018,EUR,0.8804
12/1/2018,GBP,0.7841
12/2/2018,USD,1
12/2/2018,CAD,1.3308
12/2/2018,AUD,1.3703
12/2/2018,EUR,0.8804
12/2/2018,GBP,0.7841
12/3/2018,USD,1
12/3/2018,CAD,1.3176
12/3/2018,AUD,1.3549
12/3/2018,EUR,0.8825
12/3/2018,GBP,0.7867
12/4/2018,USD,1
12/4/2018,CAD,1.3175
12/4/2018,AUD,1.3543
12/4/2018,EUR,0.8765
12/4/2018,GBP,0.7806
12/5/2018,USD,1
12/5/2018,CAD,1.3278
12/5/2018,AUD,1.3712
12/5/2018,EUR,0.8807
12/5/2018,GBP,0.7829
12/6/2018,USD,1
12/6/2018,CAD,1.3416
12/6/2018,AUD,1.3871
12/6/2018,EUR,0.881
12/6/2018,GBP,0.7835
12/7/2018,USD,1
12/7/2018,CAD,1.3394
12/7/2018,AUD,1.3865
12/7/2018,EUR,0.8794
12/7/2018,GBP,0.7834
12/8/2018,USD,1
12/8/2018,CAD,1.3394
12/8/2018,AUD,1.3865
12/8/2018,EUR,0.8794
12/8/2018,GBP,0.7834
12/9/2018,USD,1
12/9/2018,CAD,1.3394
12/9/2018,AUD,1.3865
12/9/2018,EUR,0.8794
12/9/2018,GBP,0.7834
12/10/2018,USD,1
12/10/2018,CAD,1.332
12/10/2018,AUD,1.3866
12/10/2018,EUR,0.8753
12/10/2018,GBP,0.7899
12/11/2018,USD,1
12/11/2018,CAD,1.3392
12/11/2018,AUD,1.3866
12/11/2018,EUR,0.8788
12/11/2018,GBP,0.7929
12/12/2018,USD,1
12/12/2018,CAD,1.337
12/12/2018,AUD,1.3866
12/12/2018,EUR,0.8814
12/12/2018,GBP,0.7944
12/13/2018,USD,1
12/13/2018,CAD,1.3361
12/13/2018,AUD,1.3833
12/13/2018,EUR,0.8794
12/13/2018,GBP,0.7902
12/14/2018,USD,1
12/14/2018,CAD,1.3376
12/14/2018,AUD,1.3959
12/14/2018,EUR,0.8861
12/14/2018,GBP,0.7961
12/15/2018,USD,1
12/15/2018,CAD,1.3376
12/15/2018,AUD,1.3959
12/15/2018,EUR,0.8861
12/15/2018,GBP,0.7961
12/16/2018,USD,1
12/16/2018,CAD,1.3376
12/16/2018,AUD,1.3959
12/16/2018,EUR,0.8861
12/16/2018,GBP,0.7961
12/17/2018,USD,1
12/17/2018,CAD,1.3393
12/17/2018,AUD,1.3933
12/17/2018,EUR,0.8818
12/17/2018,GBP,0.7926
12/18/2018,USD,1
12/18/2018,CAD,1.3403
12/18/2018,AUD,1.3896
12/18/2018,EUR,0.879
12/18/2018,GBP,0.7886
12/19/2018,USD,1
12/19/2018,CAD,1.3443
12/19/2018,AUD,1.3923
12/19/2018,EUR,0.8768
12/19/2018,GBP,0.7919
12/20/2018,USD,1
12/20/2018,CAD,1.347
12/20/2018,AUD,1.4016
12/20/2018,EUR,0.8733
12/20/2018,GBP,0.7889
12/21/2018,USD,1
12/21/2018,CAD,1.3544
12/21/2018,AUD,1.4089
12/21/2018,EUR,0.8761
12/21/2018,GBP,0.7904
12/22/2018,USD,1
12/22/2018,CAD,1.3544
12/22/2018,AUD,1.4089
12/22/2018,EUR,0.8761
12/22/2018,GBP,0.7904
12/23/2018,USD,1
12/23/2018,CAD,1.3544
12/23/2018,AUD,1.4089
12/23/2018,EUR,0.8761
12/23/2018,GBP,0.7904
12/24/2018,USD,1
12/24/2018,CAD,1.3592
12/24/2018,AUD,1.4188
12/24/2018,EUR,0.8766
12/24/2018,GBP,0.7893
12/25/2018,USD,1
12/25/2018,CAD,1.3592
12/25/2018,AUD,1.4188
12/25/2018,EUR,0.8766
12/25/2018,GBP,0.7893
12/26/2018,USD,1
12/26/2018,CAD,1.3592
12/26/2018,AUD,1.4188
12/26/2018,EUR,0.8766
12/26/2018,GBP,0.7893
12/27/2018,USD,1
12/27/2018,CAD,1.3624
12/27/2018,AUD,1.4205
12/27/2018,EUR,0.879
12/27/2018,GBP,0.7917
12/28/2018,USD,1
12/28/2018,CAD,1.3621
12/28/2018,AUD,1.4157
12/28/2018,EUR,0.8731
12/28/2018,GBP,0.7881
12/29/2018,USD,1
12/29/2018,CAD,1.3621
12/29/2018,AUD,1.4157
12/29/2018,EUR,0.8731
12/29/2018,GBP,0.7881
12/30/2018,USD,1
12/30/2018,CAD,1.3621
12/30/2018,AUD,1.4157
12/30/2018,EUR,0.8731
12/30/2018,GBP,0.7881
12/31/2018,USD,1
12/31/2018,CAD,1.3629
12/31/2018,AUD,1.4166
12/31/2018,EUR,0.8734
12/31/2018,GBP,0.7812
1/1/2019,USD,1
1/1/2019,CAD,1.3629
1/1/2019,AUD,1.4166
1/1/2019,EUR,0.8734
1/1/2019,GBP,0.7812
1/2/2019,USD,1
1/2/2019,CAD,1.3641
1/2/2019,AUD,1.4278
1/2/2019,EUR,0.8774
1/2/2019,GBP,0.7911
1/3/2019,USD,1
1/3/2019,CAD,1.3564
1/3/2019,AUD,1.4352
1/3/2019,EUR,0.8812
1/3/2019,GBP,0.7958
1/4/2019,USD,1
1/4/2019,CAD,1.3442
1/4/2019,AUD,1.4197
1/4/2019,EUR,0.877
1/4/2019,GBP,0.7892
1/5/2019,USD,1
1/5/2019,CAD,1.3442
1/5/2019,AUD,1.4197
1/5/2019,EUR,0.877
1/5/2019,GBP,0.7892
1/6/2019,USD,1
1/6/2019,CAD,1.3442
1/6/2019,AUD,1.4197
1/6/2019,EUR,0.877
1/6/2019,GBP,0.7892
1/7/2019,USD,1
1/7/2019,CAD,1.3352
1/7/2019,AUD,1.4015
1/7/2019,EUR,0.8737
1/7/2019,GBP,0.7839
1/8/2019,USD,1
1/8/2019,CAD,1.3294
1/8/2019,AUD,1.4023
1/8/2019,EUR,0.8741
1/8/2019,GBP,0.7845
1/9/2019,USD,1
1/9/2019,CAD,1.3245
1/9/2019,AUD,1.3952
1/9/2019,EUR,0.873
1/9/2019,GBP,0.7849
1/10/2019,USD,1
1/10/2019,CAD,1.3221
1/10/2019,AUD,1.3898
1/10/2019,EUR,0.8669
1/10/2019,GBP,0.7839
1/11/2019,USD,1
1/11/2019,CAD,1.322
1/11/2019,AUD,1.3847
1/11/2019,EUR,0.8671
1/11/2019,GBP,0.7805
1/12/2019,USD,1
1/12/2019,CAD,1.322
1/12/2019,AUD,1.3847
1/12/2019,EUR,0.8671
1/12/2019,GBP,0.7805
1/13/2019,USD,1
1/13/2019,CAD,1.322
1/13/2019,AUD,1.3847
1/13/2019,EUR,0.8671
1/13/2019,GBP,0.7805
1/14/2019,USD,1
1/14/2019,CAD,1.3278
1/14/2019,AUD,1.3905
1/14/2019,EUR,0.8721
1/14/2019,GBP,0.7784
1/15/2019,USD,1
1/15/2019,CAD,1.3265
1/15/2019,AUD,1.3904
1/15/2019,EUR,0.8754
1/15/2019,GBP,0.7793
1/16/2019,USD,1
1/16/2019,CAD,1.3259
1/16/2019,AUD,1.3938
1/16/2019,EUR,0.878
1/16/2019,GBP,0.7779
1/17/2019,USD,1
1/17/2019,CAD,1.3297
1/17/2019,AUD,1.3948
1/17/2019,EUR,0.8775
1/17/2019,GBP,0.7745
1/18/2019,USD,1
1/18/2019,CAD,1.3273
1/18/2019,AUD,1.3901
1/18/2019,EUR,0.877
1/18/2019,GBP,0.7729
1/19/2019,USD,1
1/19/2019,CAD,1.3273
1/19/2019,AUD,1.3901
1/19/2019,EUR,0.877
1/19/2019,GBP,0.7729
1/20/2019,USD,1
1/20/2019,CAD,1.3273
1/20/2019,AUD,1.3901
1/20/2019,EUR,0.877
1/20/2019,GBP,0.7729
1/21/2019,USD,1
1/21/2019,CAD,1.3305
1/21/2019,AUD,1.3984
1/21/2019,EUR,0.8801
1/21/2019,GBP,0.7772
1/22/2019,USD,1
1/22/2019,CAD,1.3324
1/22/2019,AUD,1.4024
1/22/2019,EUR,0.8807
1/22/2019,GBP,0.7751
1/23/2019,USD,1
1/23/2019,CAD,1.3312
1/23/2019,AUD,1.4018
1/23/2019,EUR,0.8797
1/23/2019,GBP,0.7672
1/24/2019,USD,1
1/24/2019,CAD,1.3367
1/24/2019,AUD,1.4079
1/24/2019,EUR,0.8818
1/24/2019,GBP,0.7679
1/25/2019,USD,1
1/25/2019,CAD,1.3315
1/25/2019,AUD,1.4048
1/25/2019,EUR,0.8814
1/25/2019,GBP,0.7631
1/26/2019,USD,1
1/26/2019,CAD,1.3315
1/26/2019,AUD,1.4048
1/26/2019,EUR,0.8814
1/26/2019,GBP,0.7631
1/27/2019,USD,1
1/27/2019,CAD,1.3315
1/27/2019,AUD,1.4048
1/27/2019,EUR,0.8814
1/27/2019,GBP,0.7631
1/28/2019,USD,1
1/28/2019,CAD,1.3238
1/28/2019,AUD,1.3937
1/28/2019,EUR,0.8758
1/28/2019,GBP,0.761
1/29/2019,USD,1
1/29/2019,CAD,1.3257
1/29/2019,AUD,1.3968
1/29/2019,EUR,0.8755
1/29/2019,GBP,0.7594
1/30/2019,USD,1
1/30/2019,CAD,1.3222
1/30/2019,AUD,1.3899
1/30/2019,EUR,0.875
1/30/2019,GBP,0.7642
1/31/2019,USD,1
1/31/2019,CAD,1.3152
1/31/2019,AUD,1.3742
1/31/2019,EUR,0.8705
1/31/2019,GBP,0.7623
2/1/2019,USD,1
2/1/2019,CAD,1.3142
2/1/2019,AUD,1.3764
2/1/2019,EUR,0.8718
2/1/2019,GBP,0.7662
2/2/2019,USD,1
2/2/2019,CAD,1.3142
2/2/2019,AUD,1.3764
2/2/2019,EUR,0.8718
2/2/2019,GBP,0.7662
2/3/2019,USD,1
2/3/2019,CAD,1.3142
2/3/2019,AUD,1.3764
2/3/2019,EUR,0.8718
2/3/2019,GBP,0.7662
2/4/2019,USD,1
2/4/2019,CAD,1.3116
2/4/2019,AUD,1.3851
2/4/2019,EUR,0.8737
2/4/2019,GBP,0.7661
2/5/2019,USD,1
2/5/2019,CAD,1.3128
2/5/2019,AUD,1.3806
2/5/2019,EUR,0.8754
2/5/2019,GBP,0.7687
2/6/2019,USD,1
2/6/2019,CAD,1.3182
2/6/2019,AUD,1.4014
2/6/2019,EUR,0.8777
2/6/2019,GBP,0.7712
2/7/2019,USD,1
2/7/2019,CAD,1.3266
2/7/2019,AUD,1.4063
2/7/2019,EUR,0.8814
2/7/2019,GBP,0.7735
2/8/2019,USD,1
2/8/2019,CAD,1.3307
2/8/2019,AUD,1.4107
2/8/2019,EUR,0.8814
2/8/2019,GBP,0.7711
2/9/2019,USD,1
2/9/2019,CAD,1.3307
2/9/2019,AUD,1.4107
2/9/2019,EUR,0.8814
2/9/2019,GBP,0.7711
2/10/2019,USD,1
2/10/2019,CAD,1.3307
2/10/2019,AUD,1.4107
2/10/2019,EUR,0.8814
2/10/2019,GBP,0.7711
2/11/2019,USD,1
2/11/2019,CAD,1.3268
2/11/2019,AUD,1.4133
2/11/2019,EUR,0.8843
2/11/2019,GBP,0.7747
2/12/2019,USD,1
2/12/2019,CAD,1.3252
2/12/2019,AUD,1.4099
2/12/2019,EUR,0.8853
2/12/2019,GBP,0.7764
2/13/2019,USD,1
2/13/2019,CAD,1.3244
2/13/2019,AUD,1.4065
2/13/2019,EUR,0.8846
2/13/2019,GBP,0.7745
2/14/2019,USD,1
2/14/2019,CAD,1.3267
2/14/2019,AUD,1.4065
2/14/2019,EUR,0.8875
2/14/2019,GBP,0.7805
2/15/2019,USD,1
2/15/2019,CAD,1.3285
2/15/2019,AUD,1.4064
2/15/2019,EUR,0.8881
2/15/2019,GBP,0.781
2/16/2019,USD,1
2/16/2019,CAD,1.3285
2/16/2019,AUD,1.4064
2/16/2019,EUR,0.8881
2/16/2019,GBP,0.781
2/17/2019,USD,1
2/17/2019,CAD,1.3285
2/17/2019,AUD,1.4064
2/17/2019,EUR,0.8881
2/17/2019,GBP,0.781
2/18/2019,USD,1
2/18/2019,CAD,1.3234
2/18/2019,AUD,1.397
2/18/2019,EUR,0.8828
2/18/2019,GBP,0.7735
2/19/2019,USD,1
2/19/2019,CAD,1.3247
2/19/2019,AUD,1.4061
2/19/2019,EUR,0.8854
2/19/2019,GBP,0.772
2/20/2019,USD,1
2/20/2019,CAD,1.3186
2/20/2019,AUD,1.3969
2/20/2019,EUR,0.8817
2/20/2019,GBP,0.7666
2/21/2019,USD,1
2/21/2019,CAD,1.3168
2/21/2019,AUD,1.4065
2/21/2019,EUR,0.8807
2/21/2019,GBP,0.7645
2/22/2019,USD,1
2/22/2019,CAD,1.3224
2/22/2019,AUD,1.406
2/22/2019,EUR,0.883
2/22/2019,GBP,0.7705
2/23/2019,USD,1
2/23/2019,CAD,1.3224
2/23/2019,AUD,1.406
2/23/2019,EUR,0.883
2/23/2019,GBP,0.7705
2/24/2019,USD,1
2/24/2019,CAD,1.3224
2/24/2019,AUD,1.406
2/24/2019,EUR,0.883
2/24/2019,GBP,0.7705
2/25/2019,USD,1
2/25/2019,CAD,1.3143
2/25/2019,AUD,1.3942
2/25/2019,EUR,0.8807
2/25/2019,GBP,0.7647
2/26/2019,USD,1
2/26/2019,CAD,1.3224
2/26/2019,AUD,1.3993
2/26/2019,EUR,0.8802
2/26/2019,GBP,0.7575
2/27/2019,USD,1
2/27/2019,CAD,1.3141
2/27/2019,AUD,1.3972
2/27/2019,EUR,0.8783
2/27/2019,GBP,0.7509
2/28/2019,USD,1
2/28/2019,CAD,1.3176
2/28/2019,AUD,1.4005
2/28/2019,EUR,0.876
2/28/2019,GBP,0.7519
3/1/2019,USD,1
3/1/2019,CAD,1.3152
3/1/2019,AUD,1.4056
3/1/2019,EUR,0.8785
3/1/2019,GBP,0.7552
3/2/2019,USD,1
3/2/2019,CAD,1.3152
3/2/2019,AUD,1.4056
3/2/2019,EUR,0.8785
3/2/2019,GBP,0.7552
3/3/2019,USD,1
3/3/2019,CAD,1.3152
3/3/2019,AUD,1.4056
3/3/2019,EUR,0.8785
